film,prod_team,dir_team,director,camera_team,prod_manage_team,depth,download_timeout,download_slot,download_latency,year,country
Akyat bahay gang,"Vic del Rosario Jr.,Tony Gloria,Lita Santos",,Efren C. Piñon,,,3,180.0,13.33.87.143,0.23784589767456055,20 April 1988,Philippines
Goraczka (Dzieje jednego pocisku),,"Andrzej Czaplinski,Z. Hausner-Saar,Krzysztof Maj,Henryk Jacek Schoen,Grazyna Sroka",Agnieszka Holland,"Eugeniusz Gawrysiak,Józef Ligier,Jacek Zaleski",,3,180.0,13.33.87.143,0.18424201011657715,February 1981,"West Germany,Poland,Hungary,Denmark,Netherlands,Japan"
Pi pi pil... pilleri,"Kalle Jalkanen,Visa Mäkinen",,Visa Mäkinen,Timo Salonen,,3,180.0,13.33.87.143,0.1416339874267578,26 February 1982,Finland
Bits and Pieces,"Richard Bansbach,Thomas L. Callaway,Kam Cooney,Larry Gries,Michael Koby,Leland Thomas",Connie Holbrook,Leland Thomas,"Thomas L. Callaway,Dave Eddy,Larry Gries,Michael Mandeville,Catherine L. Newburn",,3,180.0,13.33.87.143,0.14691710472106934,,
Starke Zeiten,"Karl Spiehs,Luggi Waldleitner","Peter E. Funck,Barbara Riekel,Andrea Rödel","Klaudi Fröhlich,Rolf Olsen,Otto Retzer,Sigi Rothemund,Helmut Fischer","Tony Hofmann,Michael Hölscher,Valentin Kurz,Britta Sell",,3,180.0,13.33.87.143,0.3832588195800781,12 May 1988,"West Germany,Germany"
The General of the Dead Army,Michel Piccoli,"Claudio Bernabei,Inigo Lezzi,Jean-Luc Millorit,Dominique Tabuteau",Luciano Tovoli,"Letizia Cavallini,Francesco Giulivi,Roberto Marsigli,Mario Moreschini,Maurizio Piano,Lorenzo Tovoli",,3,180.0,13.33.87.143,0.12452030181884766,October 1983,"USA,France,Italy"
Marrakesh Cult,Francis Cosne,Alain Sens-Cazenave,Eddy Matalon,"Philippe Bordas,Francis Grégoire",,3,180.0,13.33.87.143,0.16575384140014648,1 August 1979,"France,West Germany,Turkey,Portugal"
L'oeuvre au noir,"Jean-Claude Batz,Philippe Dussart","Jan Devos,Susana Rossberg,Dominique Standaert",André Delvaux,"Marcel Bulterijs,Luc Drion,Koen Firlefijn,Jean-Marie Leroy,Jean-Pierre Mesmaeker,Philippe Mesmaeker,Benoît Theunissen,Walther van den Ende,Ella Van den Hove,Yves Vandersmissen",,3,180.0,13.33.87.143,0.2091970443725586,May 1988,"France,France,Italy,Czech Republic,Russia"
Waqt Ki Deewar,T.C. Dewan,,Ravi Tandon,,,3,180.0,13.33.87.143,0.1604318618774414,,
The Wife of an Important Man,,,Mohamed Khan,,,3,180.0,13.33.87.143,0.19432902336120605,July 1987,"Soviet Union,Egypt"
Jenny Kissed Me,Tom Broadbridge,Ross Hamilton,Brian Trenchard-Smith,Greg Harrington,,3,180.0,13.33.87.143,0.1657853126525879,6 February 1986,"Australia,USA,Norway"
The Second Is a Christian,"Haruki Kadokawa,Hiroshi Sugawara",Junji Sakamoto,Kazuyuki Izutsu,,,3,180.0,13.33.87.143,0.18671894073486328,14 September 1985,Japan
Van de koele meren des doods,Matthijs van Heijningen,,Nouchka van Brakel,,,3,180.0,13.33.87.143,0.15000700950622559,29 September 1982,"Netherlands,Netherlands,Sweden"
Gros câlin,Anne-Marie Toursky,"Patrick Chaput,Vera Rita De Reya,Alain Nauroy",Jean-Pierre Rawson,"Frédéric Bécognée,Charles Jobert,Georges Pierre",,3,180.0,13.33.87.143,0.15894818305969238,5 December 1979,"France,Italy"
En kärleks sommar,Ingemar Ejve,,Mats Arehn,"Ola Husberg,Börje Larsson,Bertil Rosengren",,3,180.0,13.33.87.143,0.18240594863891602,21 February 1979,"Sweden,Finland"
The Rebel,"Artur Brauner,Peter Hahne,Silvio Siano,Salvatore Smeriglio","Beatrice Banfi,Frank Guarente,Riccardo Petrazzi",Stelvio Massi,"Aldo Bergamini,Christian Carp,Maurizio Maggi",,3,180.0,13.33.87.143,0.1459369659423828,22 August 1980,"Italy,West Germany"
Ryûji,Tôru Kawashima,Junji Sakamoto,Tôru Kawashima,,,3,180.0,13.33.87.143,0.20632386207580566,29 October 1983,Japan
A Scream from Silence,"Jacques Gagné,Anne Claire Poirier",Lucette Lupien,Anne Claire Poirier,,,3,180.0,13.33.87.143,0.17616891860961914,18 May 1979,"France,Canada,USA,USA,USA,Sweden,Sweden,Portugal,Netherlands,Denmark"
Die liebestollen Lederhosen,,,Ernst W. Kalinke,,,3,180.0,13.33.87.143,0.16518783569335938,26 February 1982,West Germany
Shiva Ka Insaaf,Romu N. Sippy,Punkej Kharabanda,Raj N. Sippy,,,3,180.0,13.33.87.143,0.15308213233947754,  1985,India
Shadowman,"Jan Bernard Bussemaker,Remmelt Remmelts,Gijs Versluys",Wilfried Depeweg,Piotr Andrejew,"Nils Dammers,Joop Schaaps",,3,180.0,13.33.87.143,0.13271784782409668,22 September 1988,"Netherlands,Netherlands"
Oomai Kuyil,,,Balu Mahendra,,,3,180.0,13.33.87.143,0.15397214889526367,,
Surkhiyaan (The Headlines),Anil Nagrath,,Ashok Tyagi,,,3,180.0,13.33.87.143,0.2174069881439209,26 July 1985,India
Les frères Pétard,"Bernard Artigues,Christian Fechner","Didier Jallier,Alain Nauroy,Laurent Petrelli,Christophe Vassort,Hélène Vayssières",Hervé Palud,"Claude Atanassian,Michel Atanassian,Sylvie Carcedo,Jean-Marie Chevron,Dominique Le Strat,Jean-Pierre Mas,Jean-Paul Meurisse",,3,180.0,13.33.87.143,0.16360068321228027,15 October 1986,France
The Passing,"John Huckert,Mary Maruca",,John Huckert,"Clarita Berger,Nick Caloyianis,Scott Guthrie,Harriet Malamut,Chris Peregoy,Blackford 'Boots' Shelton,Paul Strohl,Exsul Van Helden",,3,180.0,13.33.87.143,0.6037471294403076,May 1985,USA
Over the Summer,Buffy Queen,Carrie Frances-King,Teresa Sparks,"Alan Brownstein,Catherine Davis,Steven Dotson,Carrie Frances-King,Robin Matthews,Pietro Scalia,Antonio Soriano",,3,180.0,13.33.87.143,0.2403090000152588,,
Women in Prison,Roger Andrieux,"Jean-Jacques Albert,Laurent Andrieux",Charlotte Silvera,"Laurent Andrieux,Sabine Lancelin,Jérôme Prébois,Patrick Renault",,3,180.0,13.33.87.143,0.5155179500579834,12 October 1988,France
Regalo di Natale,Antonio Avati,"Piero M. Benfatti,Salvatore Marcarelli",Pupi Avati,"Rodolfo Angi,Massimo Bucci,Antonio Campa,Roberto Cimatti,Diego Monti,Francesco Rachini,Falieri Reggiani,Aldo Ricci,Antonio Schiavo Lena",,3,180.0,13.33.87.143,0.11066699028015137,30 August 1986,"Italy,Italy,Denmark,West Germany,Hong Kong,Japan"
Moonnam Mura,G.P. Vijayakumar,"Kala Adoor,Ajayan,I. Sasi",K. Madhu,,,3,180.0,13.33.87.143,0.14522314071655273,,
Black Jack,María J. González,"Susy Boulois,Francisco Rodríguez Gordillo",Max H. Boulois,"Julio Burgos,Antonio Colmenar,Ángel Fernández,Francisco Frutos,Sergi Gallardo,Fernando López,Joaquín Manchado,Miguel Ángel Muñoz,Luis Suárez,Justino Sánchez",,3,180.0,13.33.87.143,0.21164798736572266,14 September 1981,Spain
Las Vegas Weekend,"Charles Black,Sandy Charles,Juana Tidwell,Dale Trevillion,Nick Zuvic",,Dale Trevillion,"Michael Cardone,Richard Sands",,3,180.0,13.33.87.143,0.18341684341430664,  1986,"West Germany,France"
Aa Rathri,Joy Thomas,"Kala Adoor,Kudamaloor Rajaji",Joshi,,,3,180.0,13.33.87.143,0.13829588890075684,23 April 1983,India
La lingua,Paolo Montesi,Carlo Balestrieri,Marco Toniato,"Ennio Brizzolari,Andrea Franceschetti,Mario Mambro",,3,180.0,13.33.87.143,0.26526784896850586,,
Jeux d'enfants,,,,,,3,180.0,13.33.87.143,0.1306469440460205,,
Los energéticos,,"Ramón Costafreda,Joan Solivellas",Mariano Ozores,"Ricardo Andreu,Juan Cobo,Antonio de Benito,Mario Martín,José Luis Martínez",,3,180.0,13.33.87.143,0.15270709991455078,21 January 1980,Spain
Rajathi Raja,,,,,,3,180.0,13.33.87.143,0.13666009902954102,,
"Habibi, amor mío",,"Luis García Valdivieso,Maurizio Mein",Luis Gómez Valdivieso,,,3,180.0,13.33.87.143,0.17996001243591309,2 March 1981,"Spain,West Germany,France,Italy"
Una gita scolastica,"Antonio Avati,Gianni Minervini",Cesare Bastelli,Pupi Avati,"Andrea Barbieri,Franco Benassi,Giovanni Bolli,Antonio Campa,Roberto Cimatti,Giorgio De Marchis,Andrea Marcaccioli,Aldo Ricci,Roberto Russo,Antonio Schiavo Lena,Andrea Testa",,3,180.0,13.33.87.143,0.18161416053771973,31 August 1983,"Italy,Hungary,Spain,West Germany,Hong Kong"
Amansiz yol,Ömer Kavur,,Ömer Kavur,Recep Biçer,,3,180.0,13.33.87.143,0.1641521453857422,,
All the Fault of Paradise,"Giorgio Leopardi,Gianfranco Piccioli","Mauro Cappelloni,Giovanni Veronesi",Francesco Nuti,Maurizio Calvesi,,3,180.0,13.33.87.143,0.16196393966674805,,
Fugitive Samurai,Shigeru Umetani,,Akinori Matsuo,,,3,180.0,13.33.87.143,0.14870285987854004,,
Gamitin mo ako,"Via Hoffman,Teresita Marquez,Douglas Quijano",Dennis Marasigan,Ishmael Bernal,Rene Peralta,,3,180.0,13.33.87.143,0.1352522373199463,23 May 1985,Philippines
A Married Woman,"Carlos Garcia Flores,Rogelio González",,Alberto Bojórquez,,,3,180.0,13.33.87.143,0.15213799476623535,28 January 1982,Mexico
Caribe,"Syd Cappe,Larry Nesis,Nicolas Stiliadis","John Bradshaw,Roman Buchok,Nicholas Campbell,T.J. Scott",Michael Kennedy,"Michael Auger,Dave Benn,Alex Dukay,Ángel González,Doug Lawrence,Raymundo Verde",,3,180.0,13.33.87.143,0.12994098663330078,24 December 1987,"Canada,USA,Japan"
Tabloid,"Matt Devlen,Bret McCormick",,"Glen Coburn,Matt Devlen,Bret McCormick",,,3,180.0,13.33.87.143,0.18348908424377441,,
The Infernal Rapist,"Ernesto Fuentes,Ulises Pérez Aguirre",José Medina,Damián Acosta Esparza,,,3,180.0,13.33.87.143,0.21835684776306152,,
Smokey and the Judge,"Stanley E. Foster,Harry Hope,Nancy Hope,Oscar Nichols,Regis Possino","Stanley E. Foster,Harry Hope,Steve McMillian,Robert Ayers",Dan Seeger,"Stephen Crawford,Michael E. Little,Addison Randall,'Ace' Reitman,Pat Rogers",,3,180.0,13.33.87.143,0.20013213157653809,,
Pokoknya beres,,,Arizal,,,3,180.0,13.33.87.143,0.1775979995727539,  1983,Indonesia
Guru Suleman Chela Pahelwan,,,Radhakant,,,3,180.0,13.33.87.143,0.18031573295593262,,
Gharib fi Bayti,,Ahmad Essa,Samir Seif,,,3,180.0,13.33.87.143,0.20204901695251465,8 February 1982,Egypt
Da grande,"Achille Manzotti,Raffaello Saragò","Beatrice Banfi,Ida Corti",Franco Amurri,"Amato Gabotti,Francesco Giulivi,Roberto Marsigli,Mario Moreschini,Fabrizio Papale,Antonella Pizzamiglio,Giuseppe Tinelli,Lorenzo Tovoli",,3,180.0,13.33.87.143,0.19020676612854004,23 December 1987,"Italy,Peru"
Sicilian Connection,"Francesco Martino de Carles,Asao Kumada,Shin Watanabe","Walter Italici,Mario Miyakawa",Tonino Valerii,"Andrea Busiri Vici,Pietre Clemente,Marco Onorato,Gianfranco Salis",,3,180.0,13.33.87.143,0.1551039218902588,13 June 1987,Japan
Forgotten Warrior,Ronald L. Marchini,,"Nick Cacas,Charlie Ordoñez",,,3,180.0,13.33.87.143,0.13341593742370605,March 1986,West Germany
Fruto do Amor,Jece Valadão,Catu Burger,Milton Alencar,"Joaquim Azevedo,João Bosco,Iran Brasileiro,Jorge Firmino,Paulo Jabur,Ademar Silva,Manuel Veloso",,3,180.0,13.33.87.143,0.1993570327758789,  1981,Brazil
Until Death Do Us Part,,"Jörg Andrees,Thomas Heise",Heiner Carow,"Dietmar Kleist,Waltraud Pathenheimer",,3,180.0,13.33.87.143,0.12262606620788574,17 May 1979,"East Germany,Hungary"
Domani mi sposo,"Pio Angeletti,Adriano De Micheli",,Francesco Massaro,,,3,180.0,13.33.87.143,0.16455912590026855,,
Paris vu par... 20 ans après,,Pascal Deux,"Chantal Akerman,Bernard Dubois,Philippe Garrel,Frédéric Mitterrand,Vincent Nordon,Philippe Venault",,,3,180.0,13.33.87.143,0.1896378993988037,May 1984,"France,Canada,France"
Chafika et Metwal,Youssef Chahine,,Aly Badrakhan,,,3,180.0,13.33.87.143,0.1303730010986328,,
UFO Kidnapped,"Lesley Baird,Geoffrey Darby,Bryn Matthews,Wayne Taylor,Jeffrey C. Weber",Garry Bitze,"Geoffrey Darby,Roger Damon Price","Paul Boudreau,Terry Deriger,Frank Harris,Brian Lacelle,Randy Maahs,Brian Nichol,Don Patterson,Phil Pusey,George Riesenberger,Chris Salam,Glen Snow,Gary Tobin",,3,180.0,13.33.87.143,0.15495586395263672,,
L'assassino è ancora tra noi,,Marina Paoletti,Camillo Teti,"Mario Boccanegra,Romolo Eucalitto,Gianni Maddaleni,Carlo Montuori,Fortunato Terenzi",,3,180.0,13.33.87.143,0.16552495956420898,7 February 1986,"Italy,Japan"
Yeh Nazdeekiyan,Vinod Pande,,Vinod Pande,,,3,180.0,13.33.87.143,0.16719794273376465,,
Sexo Animal,"Fauzi Mansur,Alfredo Scarlatti Júnior",Older Costa,Fauzi Mansur,"José Carioca,José Flávio da Cunha,Francisco Magaldi",,3,180.0,13.33.87.143,0.15852117538452148,,
The Killing Game,"Joseph Merhi,Richard Pepin",,Joseph Merhi,,,3,180.0,13.33.87.143,0.4918503761291504,25 April 1988,Japan
Subah Subah,,,Indrajeet Singh Bansal,,,3,180.0,13.33.87.143,0.12797188758850098,1 January 1983,India
"Ivone, a Rainha do Pecado",Francisco Cavalcanti,Francisco Pereira,Francisco Cavalcanti,"Custódio Gomes,Luiz Rossi Neto",,3,180.0,13.33.87.143,0.1543581485748291,,
John Jani Janardhan,Poornachandra Rao Atluri,,Rama Rao Tatineni,,,3,180.0,13.33.87.143,0.26671695709228516,26 October 1984,India
"20,000 Leagues Under the Sea","Tim Brooke-Hunt,Tom Stacey",,Warwick Gilbert,"Tom Epperson,Colin Lennon,Gary L. Page",,3,180.0,13.33.87.143,0.15746283531188965,  1985,Australia
Piya Milan,K.P. Singh,,,,,3,180.0,13.33.87.143,0.11110210418701172,,
Tir groupé,Alain Sarde,,Jean-Claude Missiaen,,,3,180.0,13.33.87.143,0.18489694595336914,22 September 1982,"France,Norway,Denmark,Hungary,Portugal"
Nocaut,"Fernando Cámara,Jorge Diaz Moreno,Enrique Mendoza","Alfonso Cuarón,Luis Estrada",José Luis García Agraz,"Manuel Díaz,José Luis Esparza,Servando Gajá,Marcelo Laccarino,Otoniel Mendoza,Fernando Moreno,Salvador Orendáin,Fernando Ramos,Jesús Romero,Carlos Somonte",,3,180.0,13.33.87.143,0.15781402587890625,22 November 1984,Mexico
The Lucky Star,"André Fleury,Pieter Kroonenburg,Claude Léger","Wilfried Depeweg,Michel Gauthier,Simon Jansen,Pierre Magny,Michèle Mercure",Max Fischer,"Hans Burghard,Mathieu Décary,Richer Francoeur,Claude-Simon Langlois,Robert Lapierre Jr.,Kevin O'Connell,Takashi Seida,Luc Tremblay,Jean Trudeau,Jeff van Wijnkoop,Thijs Wijdeveld",,3,180.0,13.33.87.143,0.1631009578704834,22 August 1980,"Canada,USA,Australia,USA"
All Rounder,"Mohan Kumar,Sudarshan Kumar","Narendra Goel,Gautam Kumar,Ravi Sidhu",Mohan Kumar,"Prabhakar Bavdekar,Kishore Kapadia,Manish Sarkar",,3,180.0,13.33.87.143,0.14817094802856445,,
"Oh, Bloody Life",,Dezsõ Koza,Péter Bacsó,"Sándor Császár,József Halom,Tamás Kende,Imre Sisa",,3,180.0,13.33.87.143,0.14841985702514648,16 February 1984,"Hungary,USA"
Stark Raving Mad,"Don Gronquist,Nani Swigert Warren,Robert Warren,Tiger Warren",,George Hood,,,3,180.0,13.33.87.143,0.13929009437561035,12 June 1981,"USA,USA,Italy,UK,Netherlands"
Kesempatan dalam kesempitan,,,Arizal,,,3,180.0,13.33.87.143,0.13356924057006836,  1985,Indonesia
La caduta degli angeli ribelli,"Mario Gallo,Enzo Giulioli",Claudia Florio,Marco Tullio Giordana,"Roberto Brega,Giovanni Fiore Coltellacci,Giancarlo Granatelli,Mario Monti,Renato Sardini,Guido Massimo Vitali",,3,180.0,13.33.87.143,0.11717677116394043,9 September 1981,Italy
Bistar,,,,,,3,180.0,13.33.87.143,0.14484500885009766,1 January 1986,India
Exploitation,,,Joey Gosiengfiao,,,3,180.0,13.33.87.143,0.13344907760620117,20 January 1983,Philippines
Velaikkaaran,,,S.P. Muthuraman,,,3,180.0,13.33.87.143,0.12479090690612793,,
Aparan,,,P. Padmarajan,,,3,180.0,13.33.87.143,0.15462613105773926,,
Captain of the Forest,,Ildikó Gyarmathy,Attila Dargay,,,3,180.0,13.33.87.143,0.15291595458984375,18 February 1988,"Hungary,East Germany,USA,France"
Tonkô,"Kazuo Haruna,Atsushi Takeda,Yasuyoshi Tokuma,Yoshihiro Yûki",,Jun'ya Satô,,,3,180.0,13.33.87.143,0.15558099746704102,25 June 1988,"Japan,Hong Kong,Hungary,USA,Germany"
Nee Bareda Kadambari,,,B.S. Dwarakish,,,3,180.0,13.33.87.143,0.10082316398620605,,
Karimpana,,,I.V. Sasi,,,3,180.0,13.33.87.143,0.16112995147705078,,
Dan Oniroku nawa to hada,,Takashi Kanno,Shôgorô Nishimura,,,3,180.0,13.33.87.143,0.19202089309692383,21 July 1979,Japan
Ferocious Female Freedom Fighters,Dhamoo Punjabi,,"Jopi Burnama,Charles Kaufman",,,3,180.0,13.33.87.143,0.16836810111999512,  1987,"West Germany,UK"
Khabardar,Poornachandra Rao Atluri,,Rama Rao Tatineni,,,3,180.0,13.33.87.143,0.18228507041931152,8 June 1984,India
Treasure Island Part II: Captain Flint's Treasure,,,David Cherkasskiy,,,3,180.0,13.33.87.143,0.16759610176086426,  1988,Soviet Union
Cobra,,,Batra Mohinder,,,3,180.0,13.33.87.143,0.12044477462768555,1 January 1980,India
The Clinic,"Robert Le Tet,Bob Weis",,David Stevens,Vladimir Osherov,,3,180.0,13.33.87.143,0.19296693801879883,17 September 1982,"Canada,USA,Sweden,Australia,USA,USA"
The Third Eye,"Tarik Akan,Orhan Oguz",,Orhan Oguz,,,3,180.0,13.33.87.143,0.1376039981842041,,
"Paulette, la pauvre petite milliardaire","Paul Claudon,Patrick Delauneux,Jean-Claude Fleury",,Claude Confortès,Richard Vidal,,3,180.0,13.33.87.143,0.17731785774230957,26 February 1986,France
Cross of the Seven Jewels,,,Marco Antonio Andolfi,"Andrea Doria,Renato Doria,Amato Gabotti,Lucio Granelli,Aldo Mercenaro,Francesco Piccardo",,3,180.0,13.33.87.143,0.1736299991607666,,
A Nest of Singing Birds,Flora Macdonald,Alison Till,Eric Till,"Gerry Bradshaw,Rick Lyon,Ralph Macdonald,Robert Spears,David Towers,Rob Wyjka,Terry Zazulak",,3,180.0,13.33.87.143,0.18562698364257812,,
Wo ai shen xian zhe,"Mona Fong,Po-Nan Wen","Yee-Hung Lam,Kuo-Chiang Yu",Kuen Yeung,"Man-Keung Cheng,Yeung-Yan Kam,Ting Bang Yuan",,3,180.0,13.33.87.143,0.1542959213256836,11 May 1984,"Hong Kong,Taiwan"
Duos sur canapé,"Tony Molière,Jacques Ristori",Michel Burstein,Marc Camoletti,Jean-Luc Bezeau,,3,180.0,13.33.87.143,0.18417882919311523,7 November 1979,France
Waidmannsheil im Spitzenhöschen,,,Jürgen Enz,,,3,180.0,13.33.87.143,0.14030694961547852,1 October 1982,West Germany
Epic,Yoram Gross,,Yoram Gross,"Jan Carruthers,Frank Hammond,Anna Howard,Klaus Jaritz,Graham Sharpe,Ricky Vergara",,3,180.0,13.33.87.143,0.1464550495147705,14 May 1985,Australia
Tir à vue,Raymond Danon,Eddy Moine,Marc Angelo,"Luigi Bisioli,Claude Pillas",,3,180.0,13.33.87.143,0.1683361530303955,5 September 1984,France
Bold Star,,,Angelito J. de Guzman,,,3,180.0,13.33.87.143,0.15102076530456543,23 January 1986,Philippines
Das Eismeer ruft,,Georg Krippendorf,Jörg Foth,,,3,180.0,13.33.87.143,0.1534748077392578,30 March 1984,East Germany
Mania,Yorgos Tsemberopoulos,,Giorgos Panousopoulos,,,3,180.0,13.33.87.143,0.14239096641540527,6 October 1985,"Greece,Greece,Greece,Greece"
El cafre,,,Gilberto Gazcón,,,3,180.0,13.33.87.143,0.16225194931030273,20 March 1986,Mexico
Lonelyheart,"Michio Morioka,Kyôko Ôbayashi",,Nobuhiko Ôbayashi,,,3,180.0,13.33.87.143,0.1721200942993164,13 April 1985,Japan
Young Dragons: Kung Fu Kids III,"Feng Hsu,Pin Hsu",,Fu-Ti Lin,,,3,180.0,13.33.87.143,0.12194108963012695,  1987,"Taiwan,South Korea,West Germany"
Jumbish: A Movement - The Movie,"Salahuddin Parvez,Khalid Rasheed","Ajmeri,Jamdi,Paras,Satosh,Yogi",Salahuddin Parvez,"Arun,Aslam,Babul,Hansraj,Laxman,Mohan,Murli,Phulva,P.R.L. Raman,Shashi,Lawrence Viegas,Yadav",,3,180.0,13.33.87.143,0.1489701271057129,24 October 1986,India
Stanley: Every Home Should Have One,"Andrew Gaty,Brian Rosen,Warwick Ross","Steve E. Andrews,Richard Hobbs,Chris Webb",Esben Storm,"Brian Bansgrove,Ray Brown,Colin Chase,Louis Irving,Paul Moyes",,3,180.0,13.33.87.143,0.1646409034729004,  1984,Australia
Bishabriksha,Ajit Kumar Roy,"Jahar Biswas,Swadesh Sarkar",Ajoy Kar,Tarun Gupta,,3,180.0,13.33.87.143,0.16961312294006348,,
El valiente vive... hasta que el cobarde quiere,,,Arturo Martínez,,,3,180.0,13.33.87.143,0.18537688255310059,31 May 1979,Mexico
Chatran,Gul Anand,,Gulzar,,,3,180.0,13.33.87.143,0.17030596733093262,1 January 1988,India
Meetha Zehar,Rani Kapila,,Mohinder,,,3,180.0,13.33.87.143,0.10819315910339355,1 March 1985,India
Za ji wang ming dui,"Lieh Chen,Run Run Shaw,Nai Pin Tsai","Yu-Wen Chen,Sheng Chiang",Cheh Chang,"Fen Chen,Ying-Chuan Kuan",,3,180.0,13.33.87.143,0.15650606155395508,29 June 1979,"Hong Kong,West Germany,France,Portugal"
King Thrushbeard,,"Alois Ditrich,Júlia Gregorová",Miloslav Luther,"Viktor Fancovic,Jan Magdolen",,3,180.0,13.33.87.143,0.1749110221862793,1 December 1984,"Czechoslovakia,Poland,Hungary"
El juego más divertido,"Emilio Martínez Lázaro,Fernando Trueba",Fernando Bauluz,Emilio Martínez Lázaro,"Enrique Arias,Alberto Arnal,Jaime Bauluz,Antonio Fernández Santamaría,José Antonio Fernández,Antonio García de Pedro,José Luis López-Linares,Joaquín Manchado,Carlos Miguel,Fulgencio Rodríguez,Curro Senra Frías",,3,180.0,13.33.87.143,0.17905402183532715,22 January 1988,"Spain,Spain"
Patita,Mukul Roy,,I.V. Sasi,,,3,180.0,13.33.87.143,0.1702268123626709,,
La caravana de la muerte,"Arnulfo Delgado,Luis Quintanilla Rico",,"Damián Acosta Esparza,Tito Novaro",,,3,180.0,13.33.87.143,0.14630413055419922,1 August 1985,Mexico
Nema problema,Radoslav Raka Djokic,,Mica Milosevic,"Aleksandar Prosev,Slavoljub Veljic",,3,180.0,13.33.87.143,0.1045377254486084,29 October 1984,Yugoslavia
Un terceto peculiar,,Antonio Barrio,Hugo Sofovich,,,3,180.0,13.33.87.143,0.28349804878234863,4 March 1982,Argentina
Mafia vs. Ninja,"Lai Kok Hor,Yu-Yun Wu",,Robert Tai,Yu Tai Tang,,3,180.0,13.33.87.143,0.22960495948791504,  1985,"South Korea,Norway,West Germany"
The Retrievers,"Louis George,Elliott Hong,Larry Stamper","Bill Poplar,Michael J. Slattery",Elliott Hong,"Gary Featherstone,Robert Ferrara,Tim Grace,Rowdy Harrington,Moo Wing Kim,Arthur Krauss,Moshe Levin,Mark Orr,Lee Sokol,Christopher Tufty,Tar Webster",,3,180.0,13.33.87.143,0.19971776008605957,17 September 1982,"West Germany,Colombia,Mexico,USA,Netherlands,Japan"
City in Panic,"Robert Bouvier,Andreas Schneider,Peter Wilson",,Robert Bouvier,,,3,180.0,13.33.87.143,0.16773605346679688,30 November 1986,"Canada,USA"
Phaansi Ke Baad,Harmesh Malhotra,,Harmesh Malhotra,,,3,180.0,13.33.87.143,0.14841008186340332,,
L.A. Crackdown II,"Talaat Captan,Charla Driver,Ronald L. Gilchrist,Joseph Merhi,Richard Pepin",,Joseph Merhi,"Henry Coccetti,Monique Descent,Christopher Faloona,Peter Jensen,Gilbert Salas,Michael Seaman",,3,180.0,13.33.87.143,0.26653599739074707,,
