film,prod_team,dir_team,director,camera_team,prod_manage_team,depth,download_timeout,download_slot,download_latency,year,country
Dharmathin Thalaivan,,,S.P. Muthuraman,,,3,180.0,13.33.87.143,0.2254199981689453,,
Alicja,,"Bernard Estève,Andrzej Kowalczyk,Marek Lewandowski,Herve Pozet Des Isles,Jack Shampan","Jacek Bromski,Jerzy Gruza","Bridget Sellers,Zofia Sokolowska,Teresa Wisniewska",,3,180.0,13.33.87.143,0.21481704711914062,29 March 1982,Poland
Andhaa Yudh,"D.K. Sharma,Neeta Sharma",,Dayal Nihalani,,,3,180.0,13.33.87.143,0.15090084075927734,,
Super Witch of Love Island,"Francis Cosne,Gérard de Villiers","Fabrice Alland,Renate Berger,Alain Nauroy",Philippe Monnier,Thierry Arbogast,,3,180.0,13.33.87.143,0.154541015625,23 July 1980,"France,Portugal,West Germany,Turkey"
Return of the Kickfighter,Ron Jones,"Carlo Academia,Johnny De Leon,Javier Peralta",Anthony Maharaj,Noel Ribaya,,3,180.0,13.33.87.143,0.14441204071044922,February 1988,West Germany
Funny Boys und Funny Girls,,,Dietrich Krausser,,,3,180.0,13.33.87.143,0.16135215759277344,,
Vazhve Mayam,Gangai Amaran,,R. Krishnamurthy,,,3,180.0,13.33.87.143,0.16431379318237305,26 January 1982,India
Dark Enemy,,,Colin Finbow,,,3,180.0,13.33.87.143,0.15612077713012695,,
The Assam Garden,"Peter Jaques,Nigel Stafford-Clark",Micky Finch,Mary McMurray,"Tony Haughey,Brian Kemp,Mike Proudfoot",,3,180.0,13.33.87.143,0.13618874549865723,June 1985,"UK,USA,Australia"
You Love Only Once,Branislav Zivkovic,Zeljko Luter,Rajko Grlic,"Tonka Duplancic,Franjo Simek",,3,180.0,13.33.87.143,0.1690068244934082,4 February 1981,"Yugoslavia,Portugal,Hungary"
Bhakta Siriyala,,,Hunsur Krishnamurthy,,,3,180.0,13.33.87.143,0.10630202293395996,,
The Killing of Angel Street,Peter James,Roger Cowland,Donald Crombie,,,3,180.0,13.33.87.143,0.12621498107910156,1 October 1981,"Australia,West Germany,USA"
Cry from the Mountain,J.A.C. Redford,"Philip A. Hess,Lester Kisling,Michael Strong",James F. Collier,"Frank C. Decot,David Gordon",,3,180.0,13.33.87.143,0.16162681579589844,1 November 1985,"USA,USA,Norway"
Birds of Prey,Paul Zaza,Brent Bauman,Jorge Montesi,Elaine Lakeman,,3,180.0,13.33.87.143,0.17828893661499023,,
Prisoners,Peter Sullivan,"Graeme Andrews,Mike Becroft,Paul Dulieu,Trevor Haysom,Adrian Lane,Trevor Major,Ray Pedler,Maurice Quin,Paul Radford,Henry Wilcox",Peter Werner,"Glenys Hitchins,Elizabeth Jowsey,Julia Mansford",,3,180.0,13.33.87.143,0.2024250030517578,  1983,Australia
Tian guan ci fu,"Chin Yung Shing,Jen-Hou Su","Yu Lai,Wei-Chung Tseng",Chun-Ku Lu,"Wan-Yi Ho,Chi-Yu Liu",,3,180.0,13.33.87.143,0.6110270023345947,  1985,"Hong Kong,Taiwan"
Swarnakamalam,Ilaiyaraaja,,K. Viswanath,,,3,180.0,13.33.87.143,0.16307592391967773,,
Meanwhile in Santa Monica,Richard Clabaugh,,David Gamburg,,,3,180.0,13.33.87.143,0.13101696968078613,,
Initiation,Geoffrey Simpson,"Toivo Lember,Glenn Newnham,Scott Rawlings",Michael Pearce,Leonard Finger,,3,180.0,13.33.87.143,0.18354511260986328,,
Jailbird Rock,Rick Nowels,"Gustavo Acosta,Jorge de la Reta",Phillip Schuman,"Mónica Mendoza,María Molina",,3,180.0,13.33.87.143,0.1547231674194336,14 July 1988,"USA,West Germany"
Soultangler,Paula Vlodkowsky,,Pat Bishow,,,3,180.0,13.33.87.143,0.1518237590789795,,
Las cariñosas,,,Rafael Portillo,,,3,180.0,13.33.87.143,0.15862321853637695,17 May 1979,"Mexico,Colombia"
O Olho Mágico do Amor,Luiz Lopes,,"José Antonio Garcia,Ícaro Martins",Wanderley Klein,,3,180.0,13.33.87.143,0.20240092277526855,8 March 1982,Brazil
Burlesque,"René Cardona Jr.,Alfonso López Negrete,Alfonso Rosas Priego hijo",Javier Carreño,René Cardona,"Fernando Acevedo,Gabriel Castro,Ricardo Contreras,Teodoro García,Tomás Pasten,Felipe Quintanar,Manuel Santaella",,3,180.0,13.33.87.143,0.27715420722961426,16 October 1980,Mexico
The Overcoat,"Nikolay Gogol,Lyudmila Petrushevskaya,Yuri Norstein",,Yuri Norstein,,,3,180.0,13.33.87.143,0.13164114952087402,  1981,Soviet Union
Un uomo in ginocchio,Franco Mannino,"Silvano Giusti,Vittorio Troiani",Damiano Damiani,"Mario Recupito,Domenico Varone",,3,180.0,13.33.87.143,0.16579508781433105,13 April 1979,"Italy,West Germany"
Doraemon: Nobita and the Haunts of Evil,,,Hideo Nishimaki,,,3,180.0,13.33.87.143,0.15581297874450684,13 March 1982,Japan
Le roi des cons,Jacques Loiseleux,,Claude Confortès,,,3,180.0,13.33.87.143,0.23668909072875977,18 February 1981,"France,West Germany"
Shriman Shrimati,Roy P.L.,"S. Balan,Menon,W. Narasimhamurthy,S.N. Sinha,S. Subbarao",Vijay Reddy,"K.C. Munuswamy Naidu,R. Surendranath Reddy",,3,180.0,13.33.87.143,0.19350099563598633,5 March 1982,India
Das liebestolle Internat,,,Jürgen Enz,,,3,180.0,13.33.87.143,0.14741277694702148,10 September 1982,West Germany
Looping,"Rolf Bührmann,Felix Hock","Bernd Holzmüller,Cornelia Schlede","Walter Bockmayer,Rolf Bührmann","Dieter Bähr,Esther Colton,Bernd Huebner,Klaus Peter Lübs,Karl-Peter Marklewitz",,3,180.0,13.33.87.143,0.19332313537597656,29 April 1981,"West Germany,West Germany,Canada"
Thikana,"Anandji Veerji Shah,Kalyanji Veerji Shah",Gappa Chakravorty,Mahesh Bhatt,"Kishan B. Damania,Vinod Talwar",,3,180.0,13.33.87.143,0.18753600120544434,18 October 1987,India
Veedu,Kaladas,,Balu Mahendra,,,3,180.0,13.33.87.143,0.11685514450073242,25 November 1988,India
The Burmese Harp,Naozumi Yamamoto,Teiichi Saitô,Kon Ichikawa,"Hisashi Hieda,Matsuo Takahashi",,3,180.0,13.33.87.143,0.1679999828338623,9 June 1985,"Japan,Japan"
The Magic Braid,,,Zien Zhang,,,3,180.0,13.33.87.143,0.2220771312713623,  1986,"China,Czechoslovakia"
Corpo e Alma de Uma Mulher,Cláudio Portioli,,David Cardoso,,,3,180.0,13.33.87.143,0.14809489250183105,,
Piravi,,,Shaji N. Karun,,,3,180.0,13.33.87.143,0.13181209564208984,21 July 1999,"France,Czech Republic"
Emmanuelle Goes to Cannes,"John Knaller,Guy Maria",,Jean-Marie Pallardy,,,3,180.0,13.33.87.143,0.1549057960510254,  1980,France
Pik lik sin fung,Melody Bank,"James Fung,Kai-Ming Lai,Bun Yuen",Parkman Wong,,,3,180.0,13.33.87.143,0.150252103805542,23 June 1988,"Hong Kong,Taiwan,South Korea"
Stammheim - The Baader-Meinhof Gang on Trial,Marcel Wengler,"Ingrid Gnade,Jürgen Roder,Hartmuth Schwenk",Reinhard Hauff,"Anita Gaffke,Susanne Lüdecke",,3,180.0,13.33.87.143,0.1711888313293457,30 January 1986,"West Germany,Australia,Canada,Denmark,Sweden,Italy,Turkey,Czech Republic"
The Next One,Stanley Myers,"Andreas Ahladis,Nikos Ahladis",Nico Mastorakis,"George Pavlidis,Alexis Pezas",,3,180.0,13.33.87.143,0.15677785873413086,12 September 1984,"USA,Japan,UK"
Sannata,,,"Shyam Ramsay,Tulsi Ramsay",,,3,180.0,13.33.87.143,0.13884329795837402,31 July 1981,India
Rikki-Tikki-Tavi,,,"Nana Kldiashvili,Aleksandr Zguridi",,,3,180.0,13.33.87.143,0.14656805992126465,10 November 1979,"India,Italy,Hungary"
Defense Play,James Ruxin,,Ulli Lommel,,,3,180.0,13.33.87.143,0.14902806282043457,December 1987,"West Germany,Japan"
Insaaf Ki Awaaz,D. Rama Naidu,,D. Rama Naidu,,,3,180.0,13.33.87.143,0.12865400314331055,,
Death Duel of Kung Fu,Hsien-Chi Chen,,Chi Chang,,,3,180.0,13.33.87.143,0.3249239921569824,  1979,"Hong Kong,West Germany,France,USA"
August 1,Shyam,,Sibi Malayil,,,3,180.0,13.33.87.143,0.13918685913085938,21 July 1988,India
Bhayaanak,,,S.U. Syed,,,3,180.0,13.33.87.143,0.20959091186523438,1 January 1979,India
"No Mercy, No Future","Harald Großkopf,Manfred Opitz","Jürgen H. Bäcker,Helma Sanders-Brahms",Helma Sanders-Brahms,"Bettina Böhler,Hanni Lawerenz",,3,180.0,13.33.87.143,0.24492287635803223,1 November 1981,"West Germany,France"
Lobster for Breakfast,Piero Umiliani,"Angelo Amatulli,Bruno Moreal,Giuseppe Muratori",Giorgio Capitani,Orsola Liberati,,3,180.0,13.33.87.143,0.15186285972595215,March 1979,"Italy,West Germany,Portugal,Hungary,France,USA,Philippines,Japan"
Strange Place for an Encounter,Nicola Piovani,"Bernard Chaumeil,Pierre Gamet",François Dupeyron,Yvan Lucas,,3,180.0,13.33.87.143,0.15438604354858398,5 October 1988,"France,Denmark,USA,West Germany,Japan,Argentina"
'68,"Dale Djerassi,Isabel Maxwell",Karen J. McCabe,Steven Kovacs,,,3,180.0,13.33.87.143,0.1676328182220459,26 February 1988,USA
Awara Baap,"Rajendra Malone,Rajesh Nath",Bijoy Ghosh,Sohanlal Kanwar,Balkrishna,,3,180.0,13.33.87.143,0.1738879680633545,27 December 1985,India
Here Come the Littles,"Shuki Levy,Haim Saban","Robert S. Birchard,Alison Cobb,David E. Stone",Bernard Deyriès,"Masaaki Endo,Makiko Futaki,Keiko Hara,Yayoi Kobayashi,Hiroko Kondô,Koichi Maruyama,Yoshinobu Michihata,Mari Nakamura,Masanori Ono,Yoko Sakurai,Masako Shinohara,Atsuko Tanaka,Tsukasa Tannai,Chie Uratani,Tomoko Yamamoto",,3,180.0,13.33.87.143,0.1258533000946045,18 January 1985,"Luxembourg,USA"
The Gate of Youth,,,"Kinji Fukasaku,Koreyoshi Kurahara",,,3,180.0,13.33.87.143,0.1265711784362793,15 January 1981,"Japan,USA"
Jing zhuong zhui nu zi zhi er,,,Jing Wong,,,3,180.0,13.33.87.143,0.20492219924926758,21 January 1988,"Hong Kong,Japan"
Bush Mama,"Charles Burnett,Roderick Young",,Haile Gerima,,,3,180.0,13.33.87.143,0.1446828842163086,September 1979,"USA,USA"
Pierino la peste alla riscossa,Walter Rizzati,Rodolfo Ruzza,Umberto Lenzi,"Roberto Amicucci,Mauro Nonnis",,3,180.0,13.33.87.143,0.16382098197937012,9 January 1982,Italy
Qun long duo bao,,,Brandy Yuen,,,3,180.0,13.33.87.143,0.16261816024780273,30 July 1988,"Taiwan,Hong Kong,South Korea"
Le cercle des passions,Egisto Macchi,,Claude d'Anna,Miguel Torrente,,3,180.0,13.33.87.143,0.13619613647460938,6 July 1983,"France,Spain,Spain"
The Pals,,,Mica Milosevic,,,3,180.0,13.33.87.143,0.18526577949523926,6 July 1979,"Yugoslavia,East Germany,Hungary"
Long zhi jia zu,Wing-leung Chan,"Fu-Wing Cheung,Chi-Hung Hui",Chia Yung Liu,Ngan-Ying Poon,,3,180.0,13.33.87.143,0.2451920509338379,18 August 1988,"Taiwan,Hong Kong,South Korea"
Miss Lanka,"Mohammad Iftekhar Ahmed,Syed Shakil Akhtar,Mohammed Ayub,Mohammad Salah Uddin Faruque,Mohammad Rafiuddin,Mohammad Ziauddin","Mustafiz Shafi Babu,Anwar Hossain","Iqbal Akhter,Mu. Arukgoda,Mohammad Ziauddin",Leenus Caldera,,3,180.0,13.33.87.143,0.17157983779907227,  1985,"Bangladesh,Sri Lanka,Pakistan"
Koto,Shin'ichi Tanabe,,Kon Ichikawa,,,3,180.0,13.33.87.143,0.1361091136932373,6 December 1980,"Japan,Hong Kong,Japan"
Aghaat,Vanraj Bhatia,,Govind Nihalani,,,3,180.0,13.33.87.143,0.16145014762878418,28 April 1987,Denmark
Blusang itim,Cesar Jose,,Emmanuel H. Borlaza,,,3,180.0,13.33.87.143,0.1501469612121582,14 February 1986,Philippines
Custodio de señoras,,Juan José Fernández,Hugo Sofovich,,,3,180.0,13.33.87.143,0.1718730926513672,5 April 1979,"Argentina,Argentina"
El sexo de los pobres,Manuel Esperón,,Alejandro Galindo,,,3,180.0,13.33.87.143,0.18633127212524414,4 August 1983,Mexico
Ganga Kinare Mora Gaon,,,Dilip Bose,,,3,180.0,13.33.87.143,0.18645095825195312,,
Sherlock Holmes and the Sign of Four,Peter Siegl,,"Arthur Conan Doyle,Norma Green",Joy Craste,,3,180.0,13.33.87.143,0.11876392364501953,,
Pierino medico della SAUB,Federico Zanni,"Roberto Belli,Salvatore Gentile,Gianni Maddaleni,Roberto Marsigli,Francesco Narducci,Roberto Notaro",Giuliano Carnimeo,"Carla Camillucci,Giuliana D'Angeli",,3,180.0,13.33.87.143,0.2356090545654297,23 December 1981,"Italy,Portugal"
Kashish,"Anandji Veerji Shah,Kalyanji Veerji Shah",,Amin Q. Chaudhri,,,3,180.0,13.33.87.143,0.15373015403747559,15 February 1980,India
Bless Their Little Hearts,"Little Esther Phillips,Archie Shepp",,Billy Woodberry,"Gay Abel-Bey,Alile Sharon Larkin",,3,180.0,13.33.87.143,0.14596199989318848,  1983,"France,West Germany,Canada,USA,Sweden,Sweden"
Courtship,,"Rick Dallago,Larry Shapiro",Howard Cummings,John Sheeren,,3,180.0,13.33.87.143,0.18825316429138184,,
Ghar Mein Ram Gali Mein Shyam,,,Subhash Sonik,,,3,180.0,13.33.87.143,0.17403292655944824,,
Hadley's Rebellion,"Steve Feke,Susan Morgan Cooper","Bob Bender,Dan Dugan",Fred Walton,,,3,180.0,13.33.87.143,0.15279006958007812,October 1983,USA
Caro papà,Manuel De Sica,"Gilles Aird,Patrice Bengle,Ezio Di Monte",Dino Risi,Marie-Hélène Gascon,,3,180.0,13.33.87.143,0.17363810539245605,11 April 1979,"Italy,France,France,France,Portugal,Portugal,Colombia,Belgium,Canada,Netherlands,France"
Dul bir kadin,Kadri Yurdatap,,Atif Yilmaz,,,3,180.0,13.33.87.143,0.19798827171325684,  1985,Turkey
Os Violentadores de Meninas Virgens,Francisco Cavalcanti,,Francisco Cavalcanti,,,3,180.0,13.33.87.143,0.16074109077453613,  1983,Brazil
My Memories of Old Beijing,,,Yigong Wu,,,3,180.0,13.33.87.143,0.1473379135131836,  1983,"China,USA,Hungary,Sweden"
Spaghetti House,Gianfranco Plenizio,"Alberto Doni,Daniele Quadroli",Giulio Paradisi,,,3,180.0,13.33.87.143,0.1805870532989502,22 October 1982,"Italy,Hungary"
Against All Hope,"Edward T. McDougal,Cecil Moe",Henry Kneitz,Edward T. McDougal,,,3,180.0,13.33.87.143,0.18389511108398438,20 October 2017,France
A Very Old Man with Enormous Wings,"Setimio Presutto,Luis Reneses,Camilo Vives","Susana Ríos,Mayra Segura,Jorge Luis Sánchez,Luciano Valletta",Fernando Birri,,,3,180.0,13.33.87.143,0.19327592849731445,16 September 1988,"Canada,USA,Japan,USA"
Santet,,,Sisworo Gautama Putra,,,3,180.0,13.33.87.143,0.20645689964294434,  1988,Indonesia
Los bañeros más locos del mundo,Raúl Parentella,Norberto Castronuovo,Carlos Galettini,,,3,180.0,13.33.87.143,0.14473915100097656,5 February 1987,"Argentina,Uruguay"
Bhavni Bhavai,Gaurang Vyas,,Ketan Mehta,"Varsa Bhosale,Praful Dave,Nimesh Desai,Maanda,Usha Mangeshkar,Chimanlal Nayak,Ramanlal,Preeti Sagar",,3,180.0,13.33.87.143,0.14756560325622559,,
Fright Show,"Richard Hoffman,Norman Jacobs,Brian Keister,Gregory J. Keller,Linda Laias,Jonathan Mostow,Kerry O'Quinn,Damon Santostefano",Ned Gorman,"Damon Santostefano,Jeffrey Baker,Frank Kerr,Jonathan Mostow,Richard Taylor","John Fowler,Bruce Stine,Phillipp von Sell",,3,180.0,13.33.87.143,0.15459299087524414,,
Réquiem por un campesino español,Ángel Huete,,Francesc Betriu,,,3,180.0,13.33.87.143,0.11976075172424316,29 August 1985,"Italy,Spain,Spain,Sweden,Sweden"
Memórias do Cárcere,"José Medeiros,Antonio Luis Soares","Adílio Athos,Chico de Andrade",Nelson Pereira dos Santos,"João do Vale,Noel Rosa",,3,180.0,13.33.87.143,0.17733097076416016,May 1984,"France,Brazil,USA,Uruguay,Uruguay,Canada,Hungary,USA"
Xiao hua,,Jian-zhong Huang,"Tseng Chang,Jian-zhong Huang",,,3,180.0,13.33.87.143,0.09691429138183594,24 November 1979,Japan
Vedam Puthithu,,,Bharathiraja,,,3,180.0,13.33.87.143,0.14538121223449707,,
Managing Problem People. Behavioral skills for leaders,,,Charles Crichton,,,3,180.0,13.33.87.143,0.12720203399658203,  1988,UK
Al-mas' Ala Al-Kubra,Ron Goodwin,"Kristo Andreas,Michael Boone",Mohamed Shukri Jameel,"Abdul Amir al-Saraf,Ron Goodwin,Royal Philharmonic Orchestra",,3,180.0,13.33.87.143,0.21173381805419922,July 1983,Soviet Union
The Wild Pony,Michael Lonzo,"David Appleby,Tim Archer,Richard Benwick,Steven Cole,Lars Ekstrom,Joe Grimaldi,Don White",Kevin Sullivan,R. Earl Peturson,,3,180.0,13.33.87.143,0.17628788948059082,,
The Frog Prince,Clive Tickner,"Campbell Askew,Roy Baker,Anthony Faust,Steve O'Brien,Trevor Pyke,Graham Sutton,Ken Weston",Brian Gilbert,"Laurence Guindollet,Keith Morton,Elsa Soustre",,3,180.0,13.33.87.143,0.16844797134399414,10 May 1985,"France,USA,Hungary"
"Liberté, égalité, choucroute",Armando Nannuzzi,Nicola Di Gioia,Jean Yanne,Marilyn Corwin,,3,180.0,13.33.87.143,0.205610990524292,30 April 1985,France
Intime Stunden auf der Schulbank,,,Jürgen Enz,,,3,180.0,13.33.87.143,0.12043285369873047,10 July 1981,West Germany
Panic Beats,"Moncho Alpuente,Servando Carballar",,Paul Naschy,,,3,180.0,13.33.87.143,0.1633141040802002,20 May 1983,Spain
Alsino and the Condor,Leo Brouwer,José Luis Rodríguez-Venegas,Miguel Littin,,,3,180.0,13.33.87.143,0.12699508666992188,  1982,"Nicaragua,USA,Soviet Union,Argentina,Canada,Denmark,France,Finland,Japan,Hungary,Portugal"
Discopríbeh,,Karel Vanásek,Jaroslav Soukup,,,3,180.0,13.33.87.143,0.20225191116333008,1 November 1987,"Czechoslovakia,Mexico"
"Plem, Plem - Die Schule brennt",Franz Xaver Lederle,,Sigi Rothemund,,,3,180.0,13.33.87.143,0.18064403533935547,26 August 1983,West Germany
A Noite das Taras II,David Cardoso,,"Ody Fraga,Cláudio Portioli","Antônio de Souza Netto,Amauri Fonseca,Concórdio Matarazzo",,3,180.0,13.33.87.143,0.135498046875,,
Hypochondriac,"Piero La Mantia,Michele Marsala",Fulvio Marcolin,Tonino Cervi,,,3,180.0,13.33.87.143,0.23805594444274902,20 December 1979,"Italy,France,West Germany"
"La ingenua, la lesbiana y el travesti",,,Alfonso Balcázar,,,3,180.0,13.33.87.143,0.1788330078125,2 May 1983,Spain
The Tragedy of Romeo and Juliet,,,William Woodman,,,3,180.0,13.33.87.143,0.1904449462890625,  1982,USA
Lady in Black,Da-wei Wu,Wan-On Shing,Chung Sun,,,3,180.0,13.33.87.143,0.225081205368042,27 August 1987,Hong Kong
The Dream Castle,Svein Gundersen,Petter J. Borgli,"Petter Vennerød,Svend Wam",Liv Sandvik,,3,180.0,13.33.87.143,0.2611567974090576,25 September 1986,Norway
Kirayadar,Bappi Lahiri,Shankar Zade,Basu Chatterjee,"S. Pyarelal,Chandrakant Waradkar",,3,180.0,13.33.87.143,0.25592708587646484,19 May 1986,India
Kartavya,"Kafeel Azar,Asha Bhosle,Verma Malik,Lata Mangeshkar,Usha Mangeshkar,Mohammad Rafi",,Mohan Segal,,,3,180.0,13.33.87.143,0.1515207290649414,11 May 1979,"India,Portugal"
Hua ji shi dai,Ming Ho,,John Woo,,,3,180.0,13.33.87.143,0.23095488548278809,,
Bhagyada Lakshmi Baramma,,,Singeetam Srinivasa Rao,,,3,180.0,13.33.87.143,0.10834383964538574,,
Mang quan gui shou,Eddie Wang,Tsun Chao,Bong Luk,"Ji-Chiang Kuo,Bong Luk",,3,180.0,13.33.87.143,0.19468212127685547,13 July 1979,"Hong Kong,West Germany,Spain,Spain"
Klynham Summer,James Bartle,"David Keene,Don Reynolds,Jamie Selkirk,Brian Shennan",Sam Pillsbury,,,3,180.0,13.33.87.143,0.17849016189575195,May 1982,"France,USA,Denmark,West Germany"
Lilac Ball,,,Pavel Arsyonov,,,3,180.0,13.33.87.143,0.13257479667663574,January 1988,Soviet Union
The Crack Connection,"Bernd Eichinger,Günter Rohrbach","Stefan Diepenbrock,Michael Scheingraber,Stefaan Schieder,Elke Vogt",Hajo Gies,"Kristian Gripenberg,Nicolas Hüther,Thomas Klausmann",,3,180.0,13.33.87.143,0.23984122276306152,5 March 1987,"West Germany,Hungary,West Germany"
La pulquería 2,Guillermo Calderón,,Víctor Manuel Castro,,,3,180.0,13.33.87.143,0.15882205963134766,4 February 1982,Mexico
Hifazat,Sudhendu Roy,,Prayag Raj,,,3,180.0,13.33.87.143,0.14321613311767578,18 September 1987,India
As Intimidades de Analu e Fernanda,Jorge Cordeiro,,José Miziara,Mirela Zunino,,3,180.0,13.33.87.143,0.174299955368042,,
The Kiss,Guto Graça Mello,"Luiz Antônio Aragão,Geraldo Breciani,Emmanuelle Castro,Célio Martins,Victor Raposeiro",Bruno Barreto,"Denise Fontoura,Lewis França,Rafael Vicente Gouveia,Pery Santos",,3,180.0,13.33.87.143,0.17814302444458008,2 June 1981,"Brazil,USA"
Kumander Bawang,Rody Lacap,"Boy Dumlao,Ben Guillermo,Vic Macamay,Olive Madridejos,Demet Velasquez",Ramje,"Elmer Buencamino,Celso Dumlao,Pilo Fortuna,Danny Gloria",,3,180.0,13.33.87.143,0.2318592071533203,  1988,Philippines
Dadar Kirti,Shakti Banerjee,"Gautam Bhowmick,Samaresh Chandra Chandra,Manik Saha",Tarun Majumdar,"Nirmal Barman,Ajit Das,Pulin Kayal",,3,180.0,13.33.87.143,0.17252302169799805,28 November 1980,India
Tinik sa dibdib,George Canseco,,Leroy Salvador,,,3,180.0,13.33.87.143,0.14759612083435059,6 November 1985,Philippines
Fist of Fury III,Fu Liang Chou,Chieh-Fu Ho,Lu Po Tu,"Hua Lin,Ku-chang Wan",,3,180.0,13.33.87.143,0.1594831943511963,4 May 1979,"Hong Kong,West Germany,Portugal"
Khwab,Shakti Samanta,Ashok Shekhar,Shakti Samanta,,,3,180.0,13.33.87.143,0.14126992225646973,20 February 1980,India
Five Evenings,Yuli Kim,,Nikita Mikhalkov,E. Shadrina,,3,180.0,13.33.87.143,0.1431879997253418,16 May 1979,"France,Soviet Union,Canada,Spain,Sweden,USA,Finland,Denmark,Argentina,East Germany,Hungary,Uruguay,Uruguay,Turkey,Japan,Netherlands,Syria,Italy"
Main Balwan,,Bappi Lahiri,Mukul Anand,,,3,180.0,13.33.87.143,0.1655259132385254,,
"Aqui, Tarados!",Cláudio Portioli,"Concórdio Matarazzo,Cláudio Portioli","David Cardoso,John Doo,Ody Fraga",,,3,180.0,13.33.87.143,0.16739797592163086,,
Irakal,Sukumaran,,K.G. George,,,3,180.0,13.33.87.143,0.13358283042907715,,
Ramkali,"Master Sonik,Om Prakash Sonik",,Shyam Ralhan,,,3,180.0,13.33.87.143,0.1608870029449463,25 April 1985,India
Aas Paas,V. Babasaheb,"Narayan Bhangera,Mangesh Desai,Kuldip Sood,Navin Zaveri,Rajendra Zaveri",J. Om Prakash,"M. Bashir,Prakash Dave",,3,180.0,13.33.87.143,0.17423701286315918,16 January 1981,India
Suzanne,Miklós Lente,"Attila Dory,Mathieu Décary",Robin Spry,Don Habib,,3,180.0,13.33.87.143,0.16499900817871094,9 September 1980,"Canada,Finland,Portugal,South Korea"
Usijanje,Predrag Popovic,"Dragoslav Ilic,Marton Jankov-Tomica,Milan Trickovic",Boro Draskovic,"Mirjana Kicovic,Dusan Tatomirovic,Ljiljana-Lana Vukobratovic",,3,180.0,13.33.87.143,0.15207695960998535,10 July 1979,"Yugoslavia,Hungary,Serbia"
Faithfully Yours,,Pui-Lan Chung,Wah-Kei Wong,,,3,180.0,13.33.87.143,0.22484683990478516,17 December 1988,Hong Kong
The Serpent Warriors,"John Sanders,Bruce Tambling","Robert Barron,Brian DeMellier,William Grigg","John Howard,Niels Rasmussen",Barbara Black,,3,180.0,13.33.87.143,0.17459702491760254,March 1987,West Germany
La gorilla,,Mario Grilli,Romolo Guerrieri,"Teresa Ferrone,Anita Poggi Leonardi",,3,180.0,13.33.87.143,0.3076908588409424,,
Lovedolls Superstar,"David Markey,Jordan Schwartz",,David Markey,,,3,180.0,13.33.87.143,0.10381197929382324,16 April 2005,Argentina
Jeppe på bjerget,Erling D. Bjerno,"Ivar Baungaard,Bjørn Hernes,Magnus Magnusson,Gary Møller,Thorkil Slebsager",Kaspar Rostrup,Leif Axel Kjeldsen,,3,180.0,13.33.87.143,0.43100881576538086,16 February 1981,"Denmark,Soviet Union,Japan,Portugal"
